ORDER_ID,FREIGHT_COST,SHIPMENT_MODE,DELIVERY_RECORDED_DATE
SCMS-47051,Freight Included in Commodity Cost,Truck,0009-07-28
SCMS-47160,133.25,Air,0009-09-01
SCMS-42241,Freight Included in Commodity Cost,Air,0009-09-15
SCMS-3,515.32,Air,0006-05-02
SCMS-40,859.53,Air,0006-08-08
SCMS-79,7286.16,Air,0006-09-15
SCMS-87,See ASN-57 (ID#:23),Air,0006-09-28
SCMS-103,20257.08,Air,0006-09-06
SCMS-103,See ASN-61 (ID#:5260),Air,0006-09-06
SCMS-122,569.52,Air,0006-12-25
SCMS-159,2623.49,Air,0006-12-22
SCMS-163,See ASN-123 (ID#:2685),Air,0006-12-20
SCMS-167,27923.26,Air,0007-03-14
SCMS-476,14982.1,Air,0007-05-16
SCMS-168,See ASN-276 (ID#:2686),Air,0007-03-14
SCMS-168,See ASN-276 (ID#:2686),Air,0007-03-14
SCMS-172,13453.12,Air,0007-04-16
SCMS-225,801.54,Air,0006-11-15
SCMS-228,713.58,Air,0007-01-18
SCMS-229,Invoiced Separately,Air,0006-12-17
SCMS-348,Freight Included in Commodity Cost,Air,0007-03-19
SCMS-367,3114.08,Air,0007-03-23
SCMS-526,5240.47,Air,0007-04-30
SCMS-765,8576.8,Air,0007-08-07
SCMS-767,1398.6,Air,0007-08-21
SCMS-10070,Freight Included in Commodity Cost,Air,0007-08-24
SCMS-10080,Invoiced Separately,Air,0007-08-13
SCMS-10080,240,Air,0007-08-07
SCMS-12400,7961.7,Air,0007-10-23
SCMS-13020,3616.95,Air,0007-11-19
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14210,3120.92,Air,0008-03-06
SCMS-14630,9479.89,Air,0008-01-28
SCMS-14760,See ASN-1230 (ID#:1530),Air,0008-02-01
SCMS-15480,897.52,Air,0008-03-10
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16720,1625.08,Air,0008-04-03
SCMS-16890,16036.94,Air,0008-06-20
SCMS-17280,Invoiced Separately,Air,0008-03-10
SCMS-17280,6687.51,Air,0008-03-04
SCMS-18070,Invoiced Separately,Air,0008-04-22
SCMS-18300,2358.13,Air,0009-03-19
SCMS-18370,587.63,Air,0008-07-14
SCMS-18730,1028.18,Air,0008-06-04
SCMS-18740,Invoiced Separately,Air,0008-04-07
SCMS-18750,360,Air,0008-05-22
SCMS-18900,4193.88,Air,0008-06-02
SCMS-18910,1253.98,Air,0008-06-02
SCMS-19100,7915.98,Air,0008-05-30
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-02-29
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-20200,5217.59,Air,0008-07-14
SCMS-20341,2864.44,Air,0008-05-22
SCMS-21270,1796.68,Air,0008-05-09
SCMS-21460,Freight Included in Commodity Cost,,0008-04-07
SCMS-22770,Invoiced Separately,Air,0009-01-20
SCMS-23340,10356.86,Air,0008-09-19
SCMS-23350,2519.89,Air,0008-11-16
SCMS-23440,7884.8,Air,0008-09-20
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-14
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23800,1372.85,Air,0008-08-22
SCMS-23920,871.71,Air,0008-10-10
SCMS-24010,Freight Included in Commodity Cost,Air,0009-01-14
SCMS-25140,26574.61,Air,0008-07-22
SCMS-25300,5781.14,Air,0009-01-22
SCMS-26170,6609.02,Air,0008-09-03
SCMS-26370,4883.46,Air,0008-09-19
SCMS-26640,633,Air,0008-09-08
SCMS-26820,Freight Included in Commodity Cost,Truck,0008-07-08
SCMS-26840,4404.9,Air,0008-10-09
SCMS-27050,22229.32,Air,0008-11-07
SCMS-27290,2709.98,Air,0008-12-02
SCMS-27320,2771.84,Air,0008-11-21
SCMS-27340,1516.05,Air,0008-11-21
SCMS-28720,44347.71,Air,0008-10-03
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-29160,4015,Air,0008-10-13
DSCM-10090,21015.77,Air,0008-10-16
SCMS-30430,5243.53,Air,0008-12-05
SCMS-31180,See ASN-2717 (ID#:791),Air,0008-10-29
SCMS-31720,3894.21,Air,0009-02-27
SCMS-31730,See ASN-3313 (ID#:3456),Air,0009-02-23
SCMS-31770,23300.18,Air,0008-12-29
SCMS-32400,8101.57,Air,0009-02-18
SCMS-32410,15619.2,Air,0008-11-24
SCMS-32630,20083.74,Air,0009-01-26
SCMS-33320,Freight Included in Commodity Cost,Truck,0008-10-09
SCMS-33940,Freight Included in Commodity Cost,Air,0009-03-06
SCMS-35780,536.78,Air,0009-01-20
SCMS-37070,6862.01,Air,0009-03-13
SCMS-37160,See ASN-3561 (ID#:2297),Air,0009-04-07
SCMS-37790,4323.93,Air,0009-03-31
SCMS-38660,15022.74,Air,0009-03-11
SCMS-40030,807.28,Air,0009-04-15
SCMS-40390,2246.81,Air,0009-03-26
SCMS-40780,Freight Included in Commodity Cost,Air,0008-11-28
SCMS-40810,Freight Included in Commodity Cost,Air,0008-12-02
SCMS-40810,Freight Included in Commodity Cost,Air,0008-12-02
SCMS-40820,Freight Included in Commodity Cost,Air,0008-12-04
SCMS-40850,Freight Included in Commodity Cost,Air,0009-01-28
SCMS-41040,Freight Included in Commodity Cost,Air,0008-12-03
SCMS-41050,See ASN-3635 (ID#:3745),Air,0008-12-05
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41160,See ASN-3760 (ID#:5049),Air,0008-11-26
SCMS-41170,Freight Included in Commodity Cost,Air,0009-03-18
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41463,Freight Included in Commodity Cost,Air,0009-10-30
SCMS-41582,Freight Included in Commodity Cost,Air,0009-04-08
SCMS-41585,Freight Included in Commodity Cost,Air,0009-04-21
SCMS-41586,Freight Included in Commodity Cost,Air,0009-04-15
SCMS-41587,Freight Included in Commodity Cost,Air,0009-04-16
SCMS-42240,1939.99,Air,0009-08-24
SCMS-47400,Freight Included in Commodity Cost,Truck,0009-04-21
SCMS-47410,Freight Included in Commodity Cost,Truck,0009-04-20
SCMS-47500,See ASN-4332 (ID#:1115),Truck,0009-04-23
SCMS-47500,See ASN-4332 (ID#:1115),Truck,0009-04-23
SCMS-47500,See ASN-4332 (ID#:1115),Truck,0009-04-23
SCMS-42450,Freight Included in Commodity Cost,Truck,0009-07-17
SCMS-42590,3272.6,Air,0009-07-14
SCMS-42620,21686.21,Air,0009-07-10
SCMS-43910,14515.44,Air,0009-10-27
SCMS-45080,See ASN-4420 (ID#:1183),Air,0009-07-10
SCMS-45090,3321.08,Air,0009-07-10
SCMS-45420,87.73,Air,0009-05-15
SCMS-46490,Freight Included in Commodity Cost,Air,0009-06-22
SCMS-46550,See ASN-4488 (ID#:1213),Air,0009-07-28
SCMS-46970,Freight Included in Commodity Cost,Truck,0009-08-05
SCMS-47051,Freight Included in Commodity Cost,Truck,0009-08-03
SCMS-38,1187.19,Air,0006-08-28
SCMS-76,Freight Included in Commodity Cost,Air,0006-09-15
SCMS-78,10657.19,Air,0006-09-01
SCMS-83,19044.32,Air,0006-09-04
SCMS-108,4110.88,Air,0006-10-27
SCMS-157,See ASN-127 (ID#:3955),Air,0006-12-21
SCMS-160,3181.2,Air,0007-01-02
SCMS-162,Freight Included in Commodity Cost,Air,0006-12-05
SCMS-164,6546.69,Air,0007-01-09
SCMS-166,14571.5,Air,0007-03-16
SCMS-168,See ASN-276 (ID#:2686),Air,0007-03-14
SCMS-170,See ASN-273 (ID#:1283),Air,0007-03-14
SCMS-223,Freight Included in Commodity Cost,Air,0007-03-08
SCMS-289,859.37,Air,0007-01-25
SCMS-608,Freight Included in Commodity Cost,Air,0007-09-06
SCMS-609,Freight Included in Commodity Cost,Air,0007-09-21
SCMS-750,2794.34,Air,0007-10-24
SCMS-751,5294.51,Air,0007-09-10
SCMS-766,581.1,Air,0007-08-08
SCMS-800,86.4,Air,0007-09-14
SCMS-10970,3719.91,Air,0007-12-19
SCMS-11650,1928.93,Air,0007-10-08
SCMS-11760,6197,Air,0007-11-07
SCMS-12240,Freight Included in Commodity Cost,,0007-05-07
SCMS-12680,186.25,,0007-11-07
SCMS-13900,See ASN-990 (ID#:1502),Air,0008-01-28
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14221,10500,Air,0008-04-22
SCMS-14221,10500,Air,0008-04-28
SCMS-15500,1521.11,Air,0008-01-22
SCMS-15590,3238.79,Air,0008-02-18
SCMS-16220,5137.76,Air,0008-03-04
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16760,Freight Included in Commodity Cost,Air,0008-05-08
SCMS-16880,18750.2,Air,0008-02-29
SCMS-16880,13535.55,Air,0008-03-27
SCMS-18060,7781.88,Air,0008-05-27
SCMS-18360,Freight Included in Commodity Cost,Air,0008-03-12
SCMS-18740,1629,Air,0008-05-08
SCMS-18890,1496.76,Air,0008-04-02
SCMS-19630,1401.49,Truck,0008-04-16
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-20330,2211.05,Air,0008-07-17
SCMS-20490,2729.91,Air,0008-06-02
SCMS-21460,Freight Included in Commodity Cost,,0008-04-07
SCMS-21460,Freight Included in Commodity Cost,,0008-04-08
SCMS-22680,2442.32,Air,0008-07-03
SCMS-22710,2442.32,Air,0008-07-03
SCMS-23440,See ASN-2335 (ID#:5796),Air,0008-09-20
SCMS-23450,See ASN-2336 (ID#:530),Air,0008-09-19
SCMS-23460,7444.35,Air,0008-08-11
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-14
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-14
SCMS-24590,20134.43,Air,0008-07-31
SCMS-25080,22370.64,Air,0008-10-18
SCMS-25210,17331.66,Air,0008-07-04
SCMS-25310,18087.86,Air,0008-11-17
SCMS-25530,23071.26,Air,0008-07-22
SCMS-25550,Freight Included in Commodity Cost,Truck,0008-06-17
SCMS-26180,See ASN-2274 (ID#:610),Air,0008-09-19
SCMS-123,1020.6,Air,0006-11-08
SCMS-26820,Freight Included in Commodity Cost,Truck,0008-07-08
SCMS-27030,180,Air,0008-10-13
SCMS-38680,6269.97,Air,0009-04-06
SCMS-27070,Invoiced Separately,Air,0008-09-03
SCMS-27810,18180.65,Air,0008-10-06
SCMS-28730,See ASN-2658 (ID#:4650),Air,0008-11-01
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-18
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-29330,8530.29,Air,0009-01-23
SCMS-30410,9698.22,Air,0008-11-24
SCMS-31190,85.27,Air,0008-10-28
SCMS-31720,See ASN-3312 (ID#:6081),Air,0009-02-27
SCMS-32630,20083.74,Air,0009-01-26
SCMS-32640,23035.69,Air,0008-12-01
SCMS-32640,23035.69,Air,0008-12-01
SCMS-33320,Freight Included in Commodity Cost,Truck,0008-10-09
SCMS-33320,Freight Included in Commodity Cost,Truck,0008-10-09
SCMS-33320,Freight Included in Commodity Cost,Truck,0008-10-09
SCMS-37160,See ASN-3561 (ID#:2297),Air,0009-04-07
SCMS-38400,12815.42,Air,0009-05-27
SCMS-39420,8603.58,Air,0009-03-24
SCMS-39970,See ASN-3628 (ID#:2399),Air,0009-04-02
SCMS-40010,1448.55,Air,0009-04-07
SCMS-40310,1953.6,Air,0009-03-24
SCMS-40780,Freight Included in Commodity Cost,Air,0008-11-28
SCMS-40780,Freight Included in Commodity Cost,Air,0008-11-28
SCMS-40780,Freight Included in Commodity Cost,Air,0008-11-28
SCMS-40810,Freight Included in Commodity Cost,Air,0008-12-02
SCMS-41050,See ASN-3635 (ID#:3745),Air,0008-12-05
SCMS-41090,Freight Included in Commodity Cost,Air,0009-01-27
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41200,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41440,Freight Included in Commodity Cost,Truck,0009-04-14
SCMS-41581,Freight Included in Commodity Cost,Air,0009-04-14
SCMS-41584,Freight Included in Commodity Cost,Air,0009-04-20
SCMS-41585,Freight Included in Commodity Cost,Air,0009-04-21
SCMS-41580,Freight Included in Commodity Cost,Truck,0009-06-05
SCMS-42300,5733.61,Air,0009-07-09
SCMS-42440,Freight Included in Commodity Cost,Truck,0009-06-08
SCMS-47430,Freight Included in Commodity Cost,Truck,0009-04-17
SCMS-45080,See ASN-4420 (ID#:1183),Air,0009-07-10
SCMS-45620,See ASN-4511 (ID#:2571),Air,0009-08-18
SCMS-45660,390.81,Air,0009-07-06
SCMS-46080,383.65,Air,0009-07-07
SCMS-46510,16751.58,Air,0009-09-25
SCMS-47130,868.31,Air,0009-07-27
SCMS-19,7828.28,Air,0006-09-03
SCMS-21,1275.12,Air,0006-09-16
SCMS-33,Freight Included in Commodity Cost,,0006-07-21
SCMS-39,2373.73,Air,0006-09-19
SCMS-75,Freight Included in Commodity Cost,Air,0006-09-15
SCMS-107,156.97,Air,0006-11-14
SCMS-109,2487.58,Air,0006-10-31
SCMS-139,Freight Included in Commodity Cost,Air,0007-01-08
SCMS-167,See ASN-270 (ID#:5279),Air,0007-03-14
SCMS-176,1262.91,Air,0006-12-22
SCMS-231,Freight Included in Commodity Cost,Air,0006-12-18
SCMS-275,749.96,Air,0007-01-23
SCMS-344,4474.15,Air,0007-03-05
SCMS-344,11731.15,Air,0007-03-15
SCMS-433,378.6,Air,0007-03-27
SCMS-539,2802.42,Air,0007-05-03
SCMS-587,5469.91,Air,0007-05-31
SCMS-753,See ASN-781 (ID#:115),Air,0007-10-15
SCMS-10250,28837.28,Air,0007-10-25
SCMS-10330,22691.75,Air,0008-07-22
SCMS-11690,Freight Included in Commodity Cost,Air,0008-01-10
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14050,Freight Included in Commodity Cost,,0008-01-29
SCMS-14220,35034.75,Air,0008-03-11
SCMS-14600,Freight Included in Commodity Cost,Air,0007-12-27
SCMS-14730,28336.18,Air,0008-01-03
SCMS-14780,Freight Included in Commodity Cost,Air,0008-01-23
SCMS-15060,Freight Included in Commodity Cost,,0008-01-24
SCMS-15220,Freight Included in Commodity Cost,Air,0008-05-08
SCMS-15470,523.12,Air,0008-11-11
SCMS-15510,1425.77,Air,0008-02-11
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16890,12768.47,Air,0008-08-20
SCMS-16900,Invoiced Separately,Air,0008-03-10
SCMS-17290,1136.37,Air,0008-03-04
SCMS-18270,2556.61,Air,0008-03-29
SCMS-18330,1550.95,Air,0009-02-18
SCMS-18340,Invoiced Separately,Air,0008-07-09
SCMS-19120,Freight Included in Commodity Cost,Air,0008-09-19
SCMS-20360,4408.29,Air,0008-07-17
SCMS-21580,3748.24,Air,0008-05-28
SCMS-22700,641.06,Air,0008-07-31
SCMS-22700,Invoiced Separately,Air,0008-07-11
SCMS-22740,1225.17,Air,0008-11-18
SCMS-23300,5136.08,Air,0008-10-06
SCMS-23340,See ASN-2277 (ID#:5793),Air,0008-09-19
SCMS-23440,See ASN-2335 (ID#:5796),Air,0008-09-20
SCMS-23450,See ASN-2336 (ID#:530),Air,0008-09-19
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23580,1808.19,Air,0008-06-06
SCMS-23790,Freight Included in Commodity Cost,Air,0008-08-20
SCMS-25710,1754.04,Air,0008-11-18
SCMS-26820,Freight Included in Commodity Cost,Truck,0008-07-08
SCMS-27300,2985.93,Air,0008-12-03
SCMS-27310,See ASN-2809 (ID#:1955),Air,0008-11-24
SCMS-27320,See ASN-2792 (ID#:5936),Air,0008-11-21
SCMS-27880,658.68,Air,0008-09-29
SCMS-28710,44347.71,Air,0008-10-06
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-28870,24025.77,Air,0008-11-20
SCMS-42690,2486.15,Air,0009-08-31
SCMS-30500,924.4,Air,0008-11-24
SCMS-30501,Freight Included in Commodity Cost,Air,0009-03-10
SCMS-31360,526.05,Air,0008-11-20
SCMS-31390,See ASN-3508 (ID#:3441),Air,0009-03-18
SCMS-31750,13093.27,Air,0009-04-14
SCMS-31790,7936.81,Air,0008-12-22
SCMS-31800,1153.43,Air,0009-01-23
SCMS-32420,585.12,Air,0009-01-14
SCMS-32640,22803.8,Air,0008-12-01
SCMS-34430,3146.63,Air,0009-05-17
SCMS-41100,Freight Included in Commodity Cost,Air,0009-04-03
SCMS-34690,See ASN-3853 (ID#:4824),Air,0009-06-15
SCMS-36490,12937.16,Air,0009-02-23
SCMS-37200,2793.62,Air,0009-04-09
SCMS-37190,4443.97,Air,0009-03-27
SCMS-38050,810.85,Air,0009-03-03
SCMS-38410,See ASN-4381 (ID#:4949),Air,0009-08-11
SCMS-30311,853.87,Air,0009-04-21
SCMS-39940,810.36,Air,0009-04-15
SCMS-40050,806.55,Air,0009-04-21
SCMS-40060,2704.58,Air,0009-04-20
SCMS-40800,Freight Included in Commodity Cost,Air,0008-12-01
SCMS-40830,Freight Included in Commodity Cost,Air,0008-12-19
SCMS-40840,Freight Included in Commodity Cost,Air,0009-04-03
SCMS-40870,Freight Included in Commodity Cost,Air,0009-01-30
SCMS-40880,Freight Included in Commodity Cost,Air,0009-02-02
SCMS-41040,Freight Included in Commodity Cost,Air,0008-12-03
SCMS-41080,Freight Included in Commodity Cost,Air,0009-01-22
SCMS-42640,11559.65,Air,0009-07-23
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41150,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-42700,3013.19,Air,0009-06-03
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41190,Freight Included in Commodity Cost,Air,0009-01-21
SCMS-41210,Freight Included in Commodity Cost,Air,0009-01-23
SCMS-41588,Freight Included in Commodity Cost,Air,0009-04-17
SCMS-41585,Freight Included in Commodity Cost,Air,0009-04-21
SCMS-41586,Freight Included in Commodity Cost,Air,0009-04-15
SCMS-41587,Freight Included in Commodity Cost,Air,0009-04-16
SCMS-47390,Freight Included in Commodity Cost,Truck,0009-04-21
SCMS-47320,Freight Included in Commodity Cost,Truck,0009-05-15
SCMS-47500,See ASN-4332 (ID#:1115),Truck,0009-04-23
SCMS-42600,2094.08,Air,0009-07-01
SCMS-42680,1894.41,Air,0009-04-24
SCMS-42830,See ASN-3984 (ID#:2499),Air,0009-05-20
SCMS-42981,17974.69,Air,0009-08-28
SCMS-42990,11653.64,Air,0009-05-20
SCMS-43320,7120,Air,0009-06-08
SCMS-44710,6148.29,Air,0009-06-05
SCMS-45010,5209.46,Air,0009-07-11
SCMS-45070,See ASN-4419 (ID#:3851),Air,0009-07-10
SCMS-45630,1770.43,Air,0009-06-08
SCMS-46110,808,Air,0009-06-19
SCMS-46540,Freight Included in Commodity Cost,Air,0009-07-23
SCMS-47050,Freight Included in Commodity Cost,Truck,0009-07-21
SCMS-47050,Freight Included in Commodity Cost,Truck,0009-07-21
SCMS-47052,Freight Included in Commodity Cost,Truck,0009-10-08
SCMS-48440,10490.77,Air,0009-09-03
SCMS-29,7079.25,Air,0006-10-10
SCMS-61,2829.61,Air,0006-09-30
SCMS-63,1215.84,Air,0006-10-18
SCMS-77,7878.06,Air,0006-10-03
SCMS-157,See ASN-127 (ID#:3955),Air,0006-12-21
SCMS-163,See ASN-123 (ID#:2685),Air,0006-12-20
SCMS-694,10879.22,Air,0007-08-06
SCMS-698,Freight Included in Commodity Cost,Air,0007-10-02
SCMS-749,See ASN-737 (ID#:2765),Air,0007-10-02
SCMS-10280,29470,Air,0007-11-22
SCMS-10350,22663.18,Air,0008-07-22
SCMS-10390,1091.64,Air,0007-08-31
SCMS-10980,3850.43,Air,0007-12-06
SCMS-11660,379.62,Air,0007-10-05
SCMS-11680,536.08,Air,0007-10-09
SCMS-13010,9898.8,Air,0007-11-16
SCMS-14150,4360.83,Air,0008-01-18
SCMS-14150,See ASN-1085 (ID#:9487),Air,0008-01-18
SCMS-14201,2127.22,Air,0008-01-25
SCMS-14730,19088.86,Air,0008-01-03
SCMS-15490,1800.33,Air,0009-07-06
SCMS-15520,4829.61,Air,0008-01-23
SCMS-15870,Invoiced Separately,Air,0008-02-18
SCMS-16220,See ASN-1329 (ID#:6896),Air,0008-03-04
SCMS-16600,Freight Included in Commodity Cost,,0008-04-25
SCMS-16600,Freight Included in Commodity Cost,,0008-01-21
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16600,Freight Included in Commodity Cost,,0008-01-04
SCMS-16700,Invoiced Separately,Air,0008-02-18
SCMS-16880,15636.7,Air,0008-04-21
SCMS-17260,32437.45,Air,0008-10-17
SCMS-17630,Freight Included in Commodity Cost,Truck,0008-01-21
SCMS-18480,1442.92,Air,0008-04-09
SO-249,913.15,Air,0007-02-01
SCMS-18520,6267.38,Air,0008-04-17
SCMS-18720,1802.14,Air,0008-05-09
SCMS-18800,3740.04,Air,0008-05-06
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-19800,Freight Included in Commodity Cost,Truck,0008-04-24
SCMS-20200,See ASN-2017 (ID#:5701),Air,0008-07-14
SCMS-20520,2869.03,Air,0008-06-02
SCMS-20540,5893.08,Air,0008-07-18
SCMS-20541,2867.81,Air,0008-06-02
SCMS-21460,Freight Included in Commodity Cost,,0008-04-07
SCMS-23360,2652.33,Air,0008-11-16
SCMS-23440,See ASN-2335 (ID#:5796),Air,0008-09-20
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-08
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-14
SCMS-23500,Freight Included in Commodity Cost,Truck,0008-05-14
SCMS-24890,399.18,Air,0008-08-13
SCMS-25300,See ASN-2997 (ID#:5860),Air,0009-01-22
SCMS-25910,87692.85,Air,0008-09-23
SCMS-26290,1976.57,Air,0008-08-05
SCMS-26290,See ASN-2106 (ID#:9841),Air,0008-08-05
SCMS-26820,Freight Included in Commodity Cost,Truck,0008-07-14
SCMS-35540,5926.53,Air,0009-01-30
SCMS-27060,See ASN-2438 (ID#:1941),Air,0008-10-15
SCMS-27330,1516.05,Air,0008-11-13
SCMS-28390,1528.06,Air,0008-10-23
SCMS-26171,See ASN-2515 (ID#:4635),Air,0008-09-25
SCMS-28700,44360.44,Air,0008-10-30
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-18
SCMS-28830,Freight Included in Commodity Cost,Truck,0008-08-14
SCMS-28850,See ASN-2513 (ID#:3360),Air,0008-09-25
SCMS-29340,See ASN-2921 (ID#:719),Air,0009-01-23
SCMS-29440,See ASN-2403 (ID#:3386),Air,0008-10-03
SCMS-31730,See ASN-3313 (ID#:3456),Air,0009-02-23
SCMS-31850,Freight Included in Commodity Cost,Air,0008-11-15
SCMS-32410,15288.75,Air,0009-01-20
SCMS-32410,6112.63,Air,0009-01-30
SCMS-32490,Freight Included in Commodity Cost,Truck,0008-11-12
SCMS-32920,15045.56,Air,0008-12-02
SCMS-34690,See ASN-3853 (ID#:4824),Air,0009-06-15
SCMS-37160,See ASN-3561 (ID#:2297),Air,0009-04-07
SCMS-37170,See ASN-3562 (ID#:960),Air,0009-04-10
SCMS-37780,25513.66,Air,0009-04-09
SCMS-37800,Freight Included in Commodity Cost,Truck,0009-02-23
SCMS-31731,865.6,Air,0009-03-10
SCMS-38670,3100.66,Air,0009-04-06
SCMS-39430,9749.73,Air,0009-05-14
SCMS-40780,Freight Included in Commodity Cost,Air,0008-11-28
SCMS-40790,Freight Included in Commodity Cost,Air,0008-12-01
SCMS-40810,Freight Included in Commodity Cost,Air,0008-12-02
SCMS-40870,Freight Included in Commodity Cost,Air,0009-01-30
SCMS-41070,Freight Included in Commodity Cost,Air,0008-12-30
SCMS-41090,Freight Included in Commodity Cost,Air,0009-01-27
SCMS-41100,Freight Included in Commodity Cost,Air,0009-04-03
SCMS-50670,Freight Included in Commodity Cost,Air,0009-06-17
SCMS-41140,Freight Included in Commodity Cost,Air,0008-11-21
SCMS-41160,See ASN-3760 (ID#:5049),Air,0008-11-26
SCMS-41160,See ASN-3760 (ID#:5049),Air,0008-11-26
