PLANTCODE_CONSTRAINT_ID,ORDER_ID,FREIGHT_RATES_ID,MIN_WEIGHT_QUANT,MAX_WEIGHT_QUANT,MIN_COST,RATE,TPT_DAY_COUNT,COST_PER_UNIT,DAILY_CAPACITY,SHIP_AHEAD_DAY_COUNT,SHIP_LATE_DAY_COUNT,UNIT_QUANT,WEIGHT
,,4608,31,31,$5.28,$1.28,2,,,,,,
,,4609,31,31.5,$5.35,$3.35,2,,,,,,
,,4610,32,32,$5.35,$3.35,2,,,,,,
,,4611,32,32.5,$5.42,$2.42,2,,,,,,
,,4612,33,33,$5.42,$2.42,2,,,,,,
,,4613,33,33.5,$5.49,$3.49,2,,,,,,
,,4614,34,34,$5.49,$1.49,2,,,,,,
,,4615,34,34.5,$5.57,$2.57,2,,,,,,
,,4616,35,35,$5.57,$1.57,2,,,,,,
,,4617,35,35.5,$5.64,$1.64,2,,,,,,
,,4618,36,36,$5.64,$2.64,2,,,,,,
,,4619,36,36.5,$5.71,$3.71,2,,,,,,
,,4620,37,37,$5.71,$2.71,2,,,,,,
,,4621,37,37.5,$5.78,$1.78,2,,,,,,
,,4622,38,38,$5.78,$2.78,2,,,,,,
,,4623,38,38.5,$5.86,$2.86,2,,,,,,
,,4624,39,39,$5.86,$1.86,2,,,,,,
,,4625,39,39.5,$5.93,$3.93,2,,,,,,
,,4626,40,40,$5.93,$1.93,2,,,,,,
,,4627,40,40.5,$7.00,$2.00,2,,,,,,
,,4628,41,41,$7.00,$4.00,2,,,,,,
,,4629,41,41.5,$7.07,$3.07,2,,,,,,
,,4630,42,42,$7.07,$4.07,2,,,,,,
,,4631,42,42.5,$7.11,$2.11,2,,,,,,
,,4632,43,43,$7.11,$4.11,2,,,,,,
,,4633,43,43.5,$7.11,$3.11,2,,,,,,
,,4634,44,44,$7.11,$4.11,2,,,,,,
,,4635,44,44.5,$7.11,$4.11,2,,,,,,
,,4636,45,45,$7.11,$3.11,2,,,,,,
,,4637,45,45.5,$7.18,$4.18,2,,,,,,
,,4638,46,46,$7.18,$4.18,2,,,,,,
,,4639,46,46.5,$7.25,$3.25,2,,,,,,
,,4640,47,47,$7.25,$3.25,2,,,,,,
,,4641,47,47.5,$7.32,$3.32,2,,,,,,
,,4642,48,48,$7.32,$2.32,2,,,,,,
,,4643,48,48.5,$7.39,$4.39,2,,,,,,
,,4644,49,49,$7.39,$3.39,2,,,,,,
,,4645,49,49.5,$7.46,$3.46,2,,,,,,
,,4646,50,50,$7.46,$2.46,2,,,,,,
,,4647,50,50.5,$7.53,$3.53,2,,,,,,
,,4648,51,51,$7.53,$2.53,2,,,,,,
,,4649,51,51.5,$7.59,$3.59,2,,,,,,
,,4650,52,52,$7.59,$2.59,2,,,,,,
,,4651,52,52.5,$7.66,$2.66,2,,,,,,
,,4652,53,53,$7.66,$4.66,2,,,,,,
,,4653,53,53.5,$7.73,$4.73,2,,,,,,
,,4654,54,54,$7.73,$3.73,2,,,,,,
,,4655,54,54.5,$7.80,$3.80,2,,,,,,
,,4656,55,55,$7.80,$2.80,2,,,,,,
,,4657,55,55.5,$7.87,$2.87,2,,,,,,
,,4658,56,56,$7.87,$2.87,2,,,,,,
,,4659,56,56.5,$7.94,$2.94,2,,,,,,
,,4660,57,57,$7.94,$4.94,2,,,,,,
,,4661,57,57.5,$9.01,$5.01,2,,,,,,
,,4662,58,58,$9.01,$6.01,2,,,,,,
,,4663,58,58.5,$9.07,$6.07,2,,,,,,
,,4664,59,59,$9.07,$2.07,2,,,,,,
,,4665,59,59.5,$9.14,$5.14,2,,,,,,
,,4666,60,60,$9.14,$6.14,2,,,,,,
,,4667,60,60.5,$9.21,$3.21,2,,,,,,
,,4668,61,61,$9.21,$4.21,2,,,,,,
,,4669,61,61.5,$9.28,$4.28,2,,,,,,
,,4670,62,62,$9.28,$6.28,2,,,,,,
,,4671,62,62.5,$9.35,$6.35,2,,,,,,
,,4672,63,63,$9.35,$3.35,2,,,,,,
,,4673,63,63.5,$9.42,$6.42,2,,,,,,
,,4674,64,64,$9.42,$6.42,2,,,,,,
,,4675,64,64.5,$9.49,$6.49,2,,,,,,
,,4676,65,65,$9.49,$4.49,2,,,,,,
,,4677,65,65.5,$9.55,$4.55,2,,,,,,
,,4678,66,66,$9.55,$3.55,2,,,,,,
,,4679,66,66.5,$9.59,$5.59,2,,,,,,
,,4680,67,67,$9.62,$6.62,2,,,,,,
,,4681,67,67.5,$9.66,$5.66,2,,,,,,
,,4682,68,68,$9.69,$4.69,2,,,,,,
,,4683,68,68.5,$9.73,$4.73,2,,,,,,
,,4684,69,69,$9.73,$4.73,2,,,,,,
,,4685,69,69.5,$9.73,$5.73,2,,,,,,
,,4686,70,70,$9.73,$3.73,2,,,,,,
,,4687,70,70.5,$9.73,$2.73,2,,,,,,
,,4688,71,99.99,$9.74,$0.09,2,,,,,,
,,4689,100,299.99,$13.39,$0.09,2,,,,,,
,,4690,300,499.99,$35.67,$0.09,2,,,,,,
,,4691,500,999.99,$59.43,$0.09,2,,,,,,
,,4692,1000,9999.99,$117.83,$0.09,2,,,,,,
,,4693,0,0.5,$1.44,$0.44,2,,,,,,
,,4694,1,1,$1.48,$0.48,2,,,,,,
,,4695,1,1.5,$1.51,$0.51,2,,,,,,
,,4696,2,2,$1.55,$0.55,2,,,,,,
,,4697,2,2.5,$1.59,$0.59,2,,,,,,
,,4698,3,3,$1.62,$0.62,2,,,,,,
,,4699,3,3.5,$1.65,$0.65,2,,,,,,
,,4700,4,4,$1.69,$0.69,2,,,,,,
,,4701,4,4.5,$1.72,$0.72,2,,,,,,
,,4702,5,5,$1.76,$0.76,2,,,,,,
,,4703,5,5.5,$1.79,$0.79,2,,,,,,
,,4704,6,6,$1.82,$0.82,2,,,,,,
,,4705,6,6.5,$1.85,$0.85,2,,,,,,
,,4706,7,7,$1.88,$0.88,2,,,,,,
,,4707,7,7.5,$1.91,$0.91,2,,,,,,
,,4708,8,8,$1.94,$0.94,2,,,,,,
,,4709,8,8.5,$1.97,$0.97,2,,,,,,
,,4710,9,9,$2.00,$1.00,2,,,,,,
,,4711,9,9.5,$3.03,$1.03,2,,,,,,
,,4712,10,10,$3.06,$1.06,2,,,,,,
,,4713,10,10.5,$3.09,$1.09,2,,,,,,
,,4714,11,11,$3.12,$1.12,2,,,,,,
,,4715,11,11.5,$3.15,$1.15,2,,,,,,
,,4716,12,12,$3.18,$1.18,2,,,,,,
,,4717,12,12.5,$3.21,$1.21,2,,,,,,
,,4718,13,13,$3.24,$1.24,2,,,,,,
,,4719,13,13.5,$3.27,$1.27,2,,,,,,
,,4720,14,14,$3.30,$1.30,2,,,,,,
,,4721,14,14.5,$3.33,$1.33,2,,,,,,
,,4722,15,15,$3.36,$1.36,2,,,,,,
,,4723,15,15.5,$3.39,$1.39,2,,,,,,
,,4724,16,16,$3.42,$1.42,2,,,,,,
,,4725,16,16.5,$3.45,$1.45,2,,,,,,
,,4726,17,17,$3.48,$1.48,2,,,,,,
,,4727,17,17.5,$3.51,$1.51,2,,,,,,
,,4728,18,18,$3.54,$1.54,2,,,,,,
,,4729,18,18.5,$3.57,$1.57,2,,,,,,
,,4730,19,19,$3.60,$1.60,2,,,,,,
,,4731,19,19.5,$3.63,$1.63,2,,,,,,
,,4732,20,20,$3.66,$1.66,2,,,,,,
,,4733,20,20.5,$3.69,$1.69,2,,,,,,
,,4734,21,21,$3.72,$1.72,2,,,,,,
,,4735,21,21.5,$3.75,$1.75,2,,,,,,
,,4736,22,22,$3.78,$1.78,2,,,,,,
,,4737,22,22.5,$3.81,$1.81,2,,,,,,
,,4738,23,23,$3.84,$1.84,2,,,,,,
,,4739,23,23.5,$3.87,$1.87,2,,,,,,
,,4740,24,24,$3.90,$1.90,2,,,,,,
,,4741,24,24.5,$3.93,$1.93,2,,,,,,
,,4742,25,25,$3.96,$1.96,2,,,,,,
,,4743,25,25.5,$3.99,$1.99,2,,,,,,
,,4744,26,26,$5.02,$3.02,2,,,,,,
,,4745,26,26.5,$5.05,$1.05,2,,,,,,
,,4746,27,27,$5.08,$2.08,2,,,,,,
,,4747,27,27.5,$5.11,$1.11,2,,,,,,
,,4748,28,28,$5.14,$2.14,2,,,,,,
,,4749,28,28.5,$5.17,$1.17,2,,,,,,
,,4750,29,29,$5.20,$3.20,2,,,,,,
,,4751,29,29.5,$5.23,$1.23,2,,,,,,
,,4752,30,30,$5.26,$3.26,2,,,,,,
,,4753,30,30.5,$5.29,$1.29,2,,,,,,
,,4754,31,31,$5.32,$3.32,2,,,,,,
,,4755,31,31.5,$5.35,$3.35,2,,,,,,
,,4756,32,32,$5.38,$1.38,2,,,,,,
,,4757,32,32.5,$5.41,$1.41,2,,,,,,
,,4758,33,33,$5.44,$1.44,2,,,,,,
,,4759,33,33.5,$5.47,$2.47,2,,,,,,
,,4760,34,34,$5.50,$2.50,2,,,,,,
,,4761,34,34.5,$5.53,$2.53,2,,,,,,
,,4762,35,35,$5.56,$1.56,2,,,,,,
,,4763,35,35.5,$5.59,$3.59,2,,,,,,
,,4764,36,36,$5.62,$2.62,2,,,,,,
,,4765,36,36.5,$5.65,$1.65,2,,,,,,
,,4766,37,37,$5.68,$2.68,2,,,,,,
,,4767,37,37.5,$5.71,$3.71,2,,,,,,
,,4768,38,38,$5.74,$2.74,2,,,,,,
,,4769,38,38.5,$5.77,$2.77,2,,,,,,
,,4770,39,39,$5.80,$3.80,2,,,,,,
,,4771,39,39.5,$5.83,$2.83,2,,,,,,
,,4772,40,40,$5.86,$2.86,2,,,,,,
,,4773,40,40.5,$5.89,$3.89,2,,,,,,
,,4774,41,41,$5.92,$2.92,2,,,,,,
,,4775,41,41.5,$5.95,$1.95,2,,,,,,
,,4776,42,42,$5.98,$1.98,2,,,,,,
,,4777,42,42.5,$7.01,$3.01,2,,,,,,
,,4778,43,43,$7.04,$2.04,2,,,,,,
,,4779,43,43.5,$7.07,$2.07,2,,,,,,
,,4780,44,44,$7.10,$2.10,2,,,,,,
,,4781,44,44.5,$7.13,$3.13,2,,,,,,
,,4782,45,45,$7.16,$2.16,2,,,,,,
,,4783,45,45.5,$7.19,$3.19,2,,,,,,
,,4784,46,46,$7.22,$2.22,2,,,,,,
,,4785,46,46.5,$7.26,$3.26,2,,,,,,
,,4786,47,47,$7.29,$2.29,2,,,,,,
,,4787,47,47.5,$7.33,$2.33,2,,,,,,
,,4788,48,48,$7.36,$2.36,2,,,,,,
,,4789,48,48.5,$7.39,$3.39,2,,,,,,
,,4790,49,49,$7.43,$2.43,2,,,,,,
,,4791,49,49.5,$7.46,$2.46,2,,,,,,
,,4792,50,50,$7.50,$4.50,2,,,,,,
,,4793,50,50.5,$7.53,$3.53,2,,,,,,
,,4794,51,51,$7.56,$2.56,2,,,,,,
,,4795,51,51.5,$7.60,$4.60,2,,,,,,
,,4796,52,52,$7.63,$4.63,2,,,,,,
,,4797,52,52.5,$7.67,$2.67,2,,,,,,
,,4798,53,53,$7.70,$4.70,2,,,,,,
,,4799,53,53.5,$7.73,$2.73,2,,,,,,
,,4800,54,54,$7.77,$3.77,2,,,,,,
,,4801,54,54.5,$7.80,$2.80,2,,,,,,
,,4802,55,55,$7.84,$4.84,2,,,,,,
,,4803,55,55.5,$7.87,$2.87,2,,,,,,
,,4804,56,56,$7.90,$3.90,2,,,,,,
,,4805,56,56.5,$7.94,$2.94,2,,,,,,
,,4806,57,57,$7.97,$3.97,2,,,,,,
,,4807,57,57.5,$9.01,$6.01,2,,,,,,
,,4808,58,58,$9.04,$4.04,2,,,,,,
,,4809,58,58.5,$9.07,$5.07,2,,,,,,
,,4810,59,59,$9.11,$5.11,2,,,,,,
,,4811,59,59.5,$9.14,$3.14,2,,,,,,
,,4812,60,60,$9.18,$6.18,2,,,,,,
,,4813,60,60.5,$9.21,$3.21,2,,,,,,
,,4814,61,61,$9.24,$5.24,2,,,,,,
,,4815,61,61.5,$9.28,$6.28,2,,,,,,
,,4816,62,62,$9.31,$2.31,2,,,,,,
,,4817,62,62.5,$9.35,$3.35,2,,,,,,
,,4818,63,63,$9.38,$2.38,2,,,,,,
,,4819,63,63.5,$9.41,$2.41,2,,,,,,
,,4820,64,64,$9.45,$6.45,2,,,,,,
,,4821,64,64.5,$9.48,$6.48,2,,,,,,
,,4822,65,65,$9.52,$4.52,2,,,,,,
,,4823,65,65.5,$9.55,$6.55,2,,,,,,
,,4824,66,66,$9.58,$4.58,2,,,,,,
,,4825,66,66.5,$9.62,$4.62,2,,,,,,
,,4826,67,67,$9.65,$6.65,2,,,,,,
,,4827,67,67.5,$9.69,$5.69,2,,,,,,
,,4828,68,68,$9.72,$4.72,2,,,,,,
,,4829,68,68.5,$9.75,$6.75,2,,,,,,
,,4830,69,69,$9.79,$5.79,2,,,,,,
,,4831,69,69.5,$9.82,$4.82,2,,,,,,
,,4832,70,70,$9.86,$2.86,2,,,,,,
,,4833,70,70.5,$9.89,$2.89,2,,,,,,
,,4834,71,71,$9.92,$4.92,2,,,,,,
,,4835,71,71.5,$9.96,$6.96,2,,,,,,
,,4836,72,72,$9.99,$6.99,2,,,,,,
,,4837,72,72.5,$11.03,$4.03,2,,,,,,
,,4838,73,73,$11.06,$4.06,2,,,,,,
,,4839,73,73.5,$11.09,$5.09,2,,,,,,
,,4840,74,74,$11.13,$7.13,2,,,,,,
,,4841,74,74.5,$11.16,$6.16,2,,,,,,
,,4842,75,75,$11.20,$5.20,2,,,,,,
,,4843,75,99999.99,$11.22,$0.10,2,,,,,,
,,4844,0,0.5,$1.44,$0.44,2,,,,,,
,,4845,1,1,$1.48,$0.48,2,,,,,,
,,4846,1,1.5,$1.51,$0.51,2,,,,,,
,,4847,2,2,$1.55,$0.55,2,,,,,,
,,4848,2,2.5,$1.59,$0.59,2,,,,,,
,,4849,3,3,$1.62,$0.62,2,,,,,,
,,4850,3,3.5,$1.65,$0.65,2,,,,,,
,,4851,4,4,$1.69,$0.69,2,,,,,,
,,4852,4,4.5,$1.72,$0.72,2,,,,,,
,,4853,5,5,$1.76,$0.76,2,,,,,,
,,4854,5,5.5,$1.79,$0.79,2,,,,,,
,,4855,6,6,$1.82,$0.82,2,,,,,,
,,4856,6,6.5,$1.85,$0.85,2,,,,,,
,,4857,7,7,$1.88,$0.88,2,,,,,,
,,4858,7,7.5,$1.91,$0.91,2,,,,,,
,,4859,8,8,$1.94,$0.94,2,,,,,,
,,4860,8,8.5,$1.97,$0.97,2,,,,,,
,,4861,9,9,$2.00,$1.00,2,,,,,,
,,4862,9,9.5,$3.03,$1.03,2,,,,,,
,,4863,10,10,$3.06,$1.06,2,,,,,,
,,4864,10,10.5,$3.09,$1.09,2,,,,,,
,,4865,11,11,$3.12,$1.12,2,,,,,,
,,4866,11,11.5,$3.15,$1.15,2,,,,,,
,,4867,12,12,$3.18,$1.18,2,,,,,,
,,4868,12,12.5,$3.21,$1.21,2,,,,,,
,,4869,13,13,$3.24,$1.24,2,,,,,,
,,4870,13,13.5,$3.27,$1.27,2,,,,,,
,,4871,14,14,$3.30,$1.30,2,,,,,,
,,4872,14,14.5,$3.33,$1.33,2,,,,,,
,,4873,15,15,$3.36,$1.36,2,,,,,,
,,4874,15,15.5,$3.39,$1.39,2,,,,,,
,,4875,16,16,$3.42,$1.42,2,,,,,,
,,4876,16,16.5,$3.45,$1.45,2,,,,,,
,,4877,17,17,$3.48,$1.48,2,,,,,,
,,4878,17,17.5,$3.51,$1.51,2,,,,,,
,,4879,18,18,$3.54,$1.54,2,,,,,,
,,4880,18,18.5,$3.57,$1.57,2,,,,,,
,,4881,19,19,$3.60,$1.60,2,,,,,,
,,4882,19,19.5,$3.63,$1.63,2,,,,,,
,,4883,20,20,$3.66,$1.66,2,,,,,,
,,4884,20,20.5,$3.69,$1.69,2,,,,,,
,,4885,21,21,$3.72,$1.72,2,,,,,,
,,4886,21,21.5,$3.75,$1.75,2,,,,,,
,,4887,22,22,$3.78,$1.78,2,,,,,,
,,4888,22,22.5,$3.81,$1.81,2,,,,,,
,,4889,23,23,$3.84,$1.84,2,,,,,,
,,4890,23,23.5,$3.87,$1.87,2,,,,,,
,,4891,24,24,$3.90,$1.90,2,,,,,,
,,4892,24,24.5,$3.93,$1.93,2,,,,,,
,,4893,25,25,$3.96,$1.96,2,,,,,,
,,4894,25,25.5,$3.99,$1.99,2,,,,,,
,,4895,26,26,$5.02,$2.02,2,,,,,,
,,4896,26,26.5,$5.05,$1.05,2,,,,,,
,,4897,27,27,$5.08,$1.08,2,,,,,,
,,4898,27,27.5,$5.11,$1.11,2,,,,,,
,,4899,28,28,$5.14,$3.14,2,,,,,,
,,4900,28,28.5,$5.17,$2.17,2,,,,,,
,,4901,29,29,$5.20,$2.20,2,,,,,,
,,4902,29,29.5,$5.23,$1.23,2,,,,,,
,,4903,30,30,$5.26,$1.26,2,,,,,,
,,4904,30,30.5,$5.29,$2.29,2,,,,,,
,,4905,31,31,$5.32,$3.32,2,,,,,,
,,4906,31,31.5,$5.35,$3.35,2,,,,,,
,,4907,32,32,$5.38,$3.38,2,,,,,,
,,4908,32,32.5,$5.41,$3.41,2,,,,,,
,,4909,33,33,$5.44,$2.44,2,,,,,,
,,4910,33,33.5,$5.47,$1.47,2,,,,,,
,,4911,34,34,$5.50,$1.50,2,,,,,,
,,4912,34,34.5,$5.53,$2.53,2,,,,,,
,,5001,35,35,$5.56,$2.56,2,,,,,,
,,5002,35,35.5,$5.59,$3.59,2,,,,,,
,,5003,36,36,$5.62,$1.62,2,,,,,,
,,5004,36,36.5,$5.65,$3.65,2,,,,,,
,,5005,37,37,$5.68,$2.68,2,,,,,,
,,5006,37,37.5,$5.71,$3.71,2,,,,,,
,,5007,38,38,$5.74,$2.74,2,,,,,,
,,5008,38,38.5,$5.77,$2.77,2,,,,,,
,,5009,39,39,$5.80,$1.80,2,,,,,,
,,5010,39,39.5,$5.83,$2.83,2,,,,,,
,,5011,40,40,$5.86,$1.86,2,,,,,,
,,5012,40,40.5,$5.89,$1.89,2,,,,,,
,,5013,41,41,$5.92,$3.92,2,,,,,,
,,5014,41,41.5,$5.95,$2.95,2,,,,,,
,,5015,42,42,$5.98,$1.98,2,,,,,,
,,5016,42,42.5,$7.01,$4.01,2,,,,,,
,,5017,43,43,$7.04,$3.04,2,,,,,,
,,5018,43,43.5,$7.07,$2.07,2,,,,,,
,,5019,44,44,$7.10,$2.10,2,,,,,,
,,5020,44,44.5,$7.13,$2.13,2,,,,,,
,,5021,45,45,$7.16,$4.16,2,,,,,,
,,5022,45,45.5,$7.19,$2.19,2,,,,,,
,,5023,46,46,$7.22,$4.22,2,,,,,,
,,5024,46,46.5,$7.26,$3.26,2,,,,,,
,,5025,47,47,$7.29,$3.29,2,,,,,,
,,5026,47,47.5,$7.33,$3.33,2,,,,,,
,,5027,48,48,$7.36,$3.36,2,,,,,,
,,5028,48,48.5,$7.39,$4.39,2,,,,,,
,,5029,49,49,$7.43,$2.43,2,,,,,,
,,5030,49,49.5,$7.46,$2.46,2,,,,,,
,,5031,50,50,$7.50,$4.50,2,,,,,,
,,5032,50,50.5,$7.53,$4.53,2,,,,,,
,,5033,51,51,$7.56,$4.56,2,,,,,,
,,5034,51,51.5,$7.60,$3.60,2,,,,,,
,,5035,52,52,$7.63,$2.63,2,,,,,,
,,5036,52,52.5,$7.67,$3.67,2,,,,,,
,,5037,53,53,$7.70,$4.70,2,,,,,,
,,5038,53,53.5,$7.73,$2.73,2,,,,,,
,,5039,54,54,$7.77,$2.77,2,,,,,,
,,5040,54,54.5,$7.80,$4.80,2,,,,,,
,,5041,55,55,$7.84,$4.84,2,,,,,,
,,5042,55,55.5,$7.87,$4.87,2,,,,,,
,,5043,56,56,$7.90,$4.90,2,,,,,,
,,5044,56,56.5,$7.94,$2.94,2,,,,,,
,,5045,57,57,$7.97,$2.97,2,,,,,,
,,5046,57,57.5,$9.01,$4.01,2,,,,,,
,,5047,58,58,$9.04,$2.04,2,,,,,,
,,5048,58,58.5,$9.07,$4.07,2,,,,,,
,,5049,59,59,$9.11,$2.11,2,,,,,,
,,5050,59,59.5,$9.14,$2.14,2,,,,,,
,,5051,60,60,$9.18,$6.18,2,,,,,,
,,5052,60,60.5,$9.21,$2.21,2,,,,,,
,,5053,61,61,$9.24,$6.24,2,,,,,,
,,5054,61,61.5,$9.28,$3.28,2,,,,,,
,,5055,62,62,$9.31,$5.31,2,,,,,,
,,5056,62,62.5,$9.35,$6.35,2,,,,,,
,,5057,63,63,$9.38,$3.38,2,,,,,,
,,5058,63,63.5,$9.41,$4.41,2,,,,,,
,,5059,64,64,$9.45,$5.45,2,,,,,,
,,5060,64,64.5,$9.48,$4.48,2,,,,,,
,,5061,65,65,$9.52,$4.52,2,,,,,,
,,5062,65,65.5,$9.55,$6.55,2,,,,,,
,,5063,66,66,$9.58,$5.58,2,,,,,,
,,5064,66,66.5,$9.62,$2.62,2,,,,,,
,,5065,67,67,$9.65,$3.65,2,,,,,,
,,5066,67,67.5,$9.69,$2.69,2,,,,,,
,,5067,68,68,$9.72,$5.72,2,,,,,,
,,5068,68,68.5,$9.75,$5.75,2,,,,,,
,,5069,69,69,$9.79,$6.79,2,,,,,,
,,5070,69,69.5,$9.82,$6.82,2,,,,,,
,,5071,70,70,$9.86,$5.86,2,,,,,,
,,5072,70,70.5,$9.89,$2.89,2,,,,,,
,,5073,71,71,$9.92,$3.92,2,,,,,,
,,5074,71,71.5,$9.96,$3.96,2,,,,,,
,,5075,72,72,$9.99,$6.99,2,,,,,,
,,5076,72,72.5,$11.03,$4.03,2,,,,,,
,,5077,73,73,$11.06,$3.06,2,,,,,,
,,5078,73,73.5,$11.09,$7.09,2,,,,,,
,,5079,74,74,$11.13,$6.13,2,,,,,,
,,5080,74,74.5,$11.16,$7.16,2,,,,,,
,,5081,75,75,$11.20,$4.20,2,,,,,,
,,5082,75,99999.99,$11.22,$0.10,2,,,,,,
,,5083,500,1999.99,$25.58,$0.05,2,,,,,,
,,5084,100,249.99,$25.58,$0.05,2,,,,,,
,,5085,0,99.99,$25.58,$0.05,2,,,,,,
,,5086,2000,99999.99,$25.58,$0.05,2,,,,,,
,,5087,250,499.99,$25.58,$0.05,2,,,,,,
,,5088,100,249.99,$17.48,$0.18,2,,,,,,
,,5089,500,1999.99,$17.48,$0.18,2,,,,,,
,,5090,250,499.99,$17.48,$0.18,2,,,,,,
,,5091,0,99.99,$17.48,$0.18,2,,,,,,
,,5092,2000,99999.99,$17.48,$0.18,2,,,,,,
,,5093,500,1999.99,$3.46,$0.05,2,,,,,,
,,5094,0,99.99,$3.46,$0.08,2,,,,,,
,,5095,250,499.99,$3.46,$0.05,2,,,,,,
,,5096,2000,99999.99,$3.46,$0.05,2,,,,,,
,,5097,100,249.99,$3.46,$0.06,2,,,,,,
,,5098,2000,99999.99,$1.50,$0.04,2,,,,,,
,,5099,100,249.99,$1.50,$0.04,2,,,,,,
,,5100,250,499.99,$1.50,$0.04,2,,,,,,
,,5101,500,1999.99,$1.50,$0.04,2,,,,,,
,,5102,0,99.99,$1.50,$0.05,2,,,,,,
,,5103,2000,99999.99,$29.88,$0.16,2,,,,,,
,,5104,100,249.99,$29.88,$0.16,2,,,,,,
,,5105,0,99.99,$29.88,$0.16,2,,,,,,
,,5106,250,499.99,$29.88,$0.16,2,,,,,,
,,5107,500,1999.99,$29.88,$0.16,2,,,,,,
,,5108,0,0.5,$1.20,$0.20,2,,,,,,
,,5109,1,1,$1.26,$0.26,2,,,,,,
,,5110,1,1.5,$1.32,$0.32,2,,,,,,
,,5111,2,2,$1.38,$0.38,2,,,,,,
,,5112,2,2.5,$1.44,$0.44,2,,,,,,
,,5113,71,99.99,$9.09,$0.08,2,,,,,,
,,5114,100,299.99,$11.63,$0.08,2,,,,,,
,,5115,300,499.99,$33.23,$0.08,2,,,,,,
,,5116,500,999.99,$53.43,$0.08,2,,,,,,
,,5117,1000,9999.99,$101.83,$0.08,2,,,,,,
,,5118,0,0.5,$1.43,$0.43,2,,,,,,
,,5119,1,1,$1.44,$0.44,2,,,,,,
,,5120,1,1.5,$1.48,$0.48,2,,,,,,
,,5121,2,2,$1.53,$0.53,2,,,,,,
,,5122,2,2.5,$1.57,$0.57,2,,,,,,
,,5123,71,99.99,$7.80,$0.08,2,,,,,,
,,5124,100,299.99,$11.23,$0.08,2,,,,,,
,,5125,300,499.99,$31.27,$0.08,2,,,,,,
,,5126,500,999.99,$49.43,$0.08,2,,,,,,
,,5127,1000,9999.99,$95.23,$0.07,2,,,,,,
,,5128,100,249.99,$25.33,$0.11,2,,,,,,
,,5129,2000,99999.99,$25.33,$0.11,2,,,,,,
,,5130,500,1999.99,$25.33,$0.11,2,,,,,,
,,5131,250,499.99,$25.33,$0.11,2,,,,,,
,,5132,0,99.99,$25.33,$0.11,2,,,,,,
,,5133,0,99.99,$7.19,$0.09,2,,,,,,
,,5134,100,249.99,$7.19,$0.07,2,,,,,,
,,5135,250,499.99,$7.19,$0.07,2,,,,,,
,,5136,2000,99999.99,$7.19,$0.07,2,,,,,,
,,5137,500,1999.99,$7.19,$0.07,2,,,,,,
,,5138,2000,99999.99,$5.39,$0.06,2,,,,,,
,,5139,0,99.99,$5.39,$0.07,2,,,,,,
,,5140,100,249.99,$5.39,$0.06,2,,,,,,
,,5141,500,1999.99,$5.03,$0.06,2,,,,,,
,,5142,2000,99999.99,$5.03,$0.06,2,,,,,,
,,5143,0,99.99,$1.79,$0.07,2,,,,,,
,,5144,250,499.99,$5.39,$0.06,2,,,,,,
,,5145,250,499.99,$5.03,$0.06,2,,,,,,
,,5146,500,1999.99,$1.79,$0.06,2,,,,,,
,,5147,100,249.99,$1.79,$0.06,2,,,,,,
,,5148,250,499.99,$1.79,$0.06,2,,,,,,
,,5149,100,249.99,$5.03,$0.06,2,,,,,,
,,5150,2000,99999.99,$1.79,$0.06,2,,,,,,
,,5151,500,1999.99,$5.39,$0.06,2,,,,,,
,,5152,0,99.99,$5.03,$0.08,2,,,,,,
,,5153,0,99.99,$11.61,$0.16,2,,,,,,
,,5154,100,249.99,$11.61,$0.11,2,,,,,,
,,5155,2000,99999.99,$11.61,$0.09,2,,,,,,
,,5156,500,1999.99,$11.61,$0.10,2,,,,,,
,,5157,250,499.99,$11.61,$0.10,2,,,,,,
,,5158,500,1999.99,$7.01,$0.08,2,,,,,,
,,5159,0,99.99,$7.01,$0.14,2,,,,,,
,,5160,250,499.99,$7.01,$0.08,2,,,,,,
,,5161,2000,99999.99,$7.01,$0.07,2,,,,,,
,,5162,100,249.99,$7.01,$0.09,2,,,,,,
,,5163,0,0.5,$1.74,$0.74,2,,,,,,
,,5164,1,1,$1.83,$0.83,2,,,,,,
,,5165,1,1.5,$1.90,$0.90,2,,,,,,
,,5166,2,2,$1.98,$0.98,2,,,,,,
,,5167,2,2.5,$3.06,$1.06,2,,,,,,
,,5168,21,44.99,$7.08,$0.17,2,,,,,,
,,5169,45,70.99,$11.59,$0.15,2,,,,,,
,,5170,71,99.99,$17.13,$0.14,2,,,,,,
,,5171,100,299.99,$21.57,$0.13,2,,,,,,
,,5172,300,499.99,$63.67,$0.13,2,,,,,,
,,5173,500,999.99,$105.76,$0.13,2,,,,,,
,,5174,1000,9999.99,$211.50,$0.13,2,,,,,,
,,5175,0,0.5,$1.73,$0.73,2,,,,,,
,,5176,1,1,$1.82,$0.82,2,,,,,,
,,5177,1,1.5,$1.91,$0.91,2,,,,,,
,,5178,2,2,$3.00,$1.00,2,,,,,,
,,5179,2,2.5,$3.09,$1.09,2,,,,,,
,,5180,21,44.99,$5.83,$0.16,2,,,,,,
,,5181,45,70.99,$11.14,$0.14,2,,,,,,
,,5182,71,99.99,$15.49,$0.13,2,,,,,,
,,5183,100,299.99,$19.71,$0.12,2,,,,,,
